id,name,folder,flag_count,flags,website,coord_precision
2334098d1191,Bo Hyun Sa Temple,"Zen, Chan, Son, & Thien,",5,"missing_phone,missing_website,missing_description,missing_photo,missing_hours",,unknown
31658eddcac9,Bo Kwang Zen Center,BuddhaNet (United States of America),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/36-25,unknown
bd154f7e2255,Bo Kwang Zen Center,BuddhaNet (United States of America),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/4011,unknown
c44139369fe6,Bo Tree News,BuddhaNet (India),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Pachhatti,unknown
a8f7979d749d,Bodhi Bauddha Madyastana Dayaka Sabawa,BuddhaNet (Sri Lanka),5,"bad_website,stacked_coords,missing_description,missing_photo,missing_hours","http://mapof.it/44,HIGHLEVEL",unknown
76aef51184a8,Bodhi Baum Buddhistisches Zentrum,BuddhaNet (Germany),4,"missing_phone,missing_description,missing_photo,missing_hours",http://synagoge-pestalozzistrasse.de/,unknown
7fac988ace79,Bodhi Charitable Trust,BuddhaNet (India),5,"missing_phone,bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Bodhi,unknown
fd2cde62009b,Bodhi Dhamma Vihara of Sisu Karuna Sangha (Chakma Temple),BuddhaNet (India),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Sarnath,unknown
ab93a200668d,Bodhi Heart,Wolf K Asia Retreats (Malaysia),4,"missing_phone,missing_description,missing_photo,missing_hours",http://www.bodhihearts.net/,unknown
c7f55db496d3,Bodhi Liberec,BuddhaNet (Czech Republic),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Borov&yacute;,unknown
600de1ea8128,Bodhi Manda Zen Center,"Zen, Chan, Son, & Thien,",3,"missing_description,missing_photo,missing_hours",https://bmzc.org/,unknown
7f834fdbb1a2,Bodhi Meditation Center of Missouri,BuddhaNet (United States of America),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Missouri,unknown
c09f2e196169,Bodhi Meditation Centre and Library,BuddhaNet (India),5,"bad_website,stacked_coords,missing_description,missing_photo,missing_hours",http://mapof.it/12-27-124,unknown
313f38aa5ab0,Bodhi Path Buddhist Center,Tibetan,5,"missing_phone,missing_website,missing_description,missing_photo,missing_hours",,unknown
12ff4d1fdaa3,Bodhi Path Natural Bridge Center,Tibetan,5,"missing_phone,missing_website,missing_description,missing_photo,missing_hours",,unknown
b2531629c4ee,Bodhi Sabha,BuddhaNet (India),6,"missing_phone,bad_website,stacked_coords,missing_description,missing_photo,missing_hours",http://mapof.it/Athpur,unknown
9ef31270a8c8,Bodhi Zendo,BuddhaNet (India),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Perumalmalai,unknown
220a93eec65b,Bodhicharya International (TibÃ©tain),BuddhaNet (Belgium),6,"missing_phone,bad_website,encoding_error,missing_description,missing_photo,missing_hours",http://mapof.it/Co-ordination,unknown
539911accb7f,Bodhicitta Foundation,BuddhaNet (United States of America),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/1727,unknown
b12b459eb556,Bodhiheart Sangha Buddhist Meditation Center in Seattle,Other Buddhist Centers,4,"missing_phone,missing_description,missing_photo,missing_hours",https://www.seattlefirstbaptist.org/,unknown
66ee88f57418,Bodhiraja Buddhist Society,BuddhaNet (Singapore),4,"missing_phone,missing_description,missing_photo,missing_hours",https://ahmadiyya.org.sg/,unknown
bbfa5c3f31cf,Bodhisatva Vipassana and Buddhism Charitable Trust,BuddhaNet (India),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Plot,unknown
13b7a30d8187,Bohyunsah: Samantabhadra Zen Center & The Temple of Universal Virtue,BuddhaNet (United States of America),4,"missing_phone,missing_description,missing_photo,missing_hours",https://nylifechurch.com,unknown
b01e4c0a65fb,Boise Institute for Buddhist Studies,"Insight, Theravada, Vipassanna",3,"missing_description,missing_photo,missing_hours",https://cathedraloftherockies.org/,unknown
0fa46379ee9e,"Bong Boolsa, Korean Buddhist Temple",BuddhaNet (United States of America),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/5114,unknown
d6e33ebc52e3,Bonn Buddhist Temple,BuddhaNet (Germany),3,"missing_description,missing_photo,missing_hours",https://www.thomas-kirchengemeinde.de/,unknown
979a17bc7eb4,Boonkanjanaram Meditation Center,BuddhaNet (Thailand),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Pattaya,unknown
9a24c2d26d9e,Border Zen Center,BuddhaNet (United States of America),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/4425,unknown
c4f5708ab88e,Bordumsa Buddha ViharORDUMSA,BuddhaNet (India),5,"bad_website,stacked_coords,missing_description,missing_photo,missing_hours",http://mapof.it/P.O/P.S,unknown
f534c8b025ea,Borisu Vipassana Meditation Center,BuddhaNet (Korea),4,"bad_website,missing_description,missing_photo,missing_hours","http://mapof.it/370-7,Gwacheon-dong,Gwacheon",unknown
7a6a1448e5ae,Boston Karma Kagyu Study Group,BuddhaNet (United States of America),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/210,unknown
de60009673a8,"Bouddha Yuvak Sangha, Indore",BuddhaNet (India),3,"missing_description,missing_photo,missing_hours",soon.</strong></p></p>,unknown
38bbb84e727b,Bouddhique Khmere,BuddhaNet (France),3,"missing_description,missing_photo,missing_hours",https://www.eglise-protestante-unie.fr/roubaix-tourcoing-p40246,unknown
02f01736a684,Bouddhique Linh Son Association - Camon,BuddhaNet (France),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Cultuelle,unknown
638656195ac9,Boudh Dhamma Prachar Manch,BuddhaNet (India),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/18/314,unknown
3407fafaafd2,Boudha Dhamma Sanskar Sangha,BuddhaNet (India),5,"missing_phone,bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Shravasti,unknown
d1f9e50e3994,Boulder Dharma Punx-Against The Stream Buddhist Meditation Group,BuddhaNet (United States of America),5,"missing_phone,bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Currently,unknown
6d6fcc5f0751,Boulder Morningstar Zen Center,"Zen, Chan, Son, & Thien,",5,"missing_phone,missing_website,missing_description,missing_photo,missing_hours",,unknown
2a378778c307,Boulder Shambhala Center,Tibetan,3,"missing_description,missing_photo,missing_hours",https://shjboulder.org/,unknown
9441b28b5232,Boulder Zen Center,"Zen, Chan, Son, & Thien,",4,"missing_phone,missing_description,missing_photo,missing_hours",https://www.gracecommons.org/,unknown
6e378777afaf,Bow Valley Sangha,BuddhaNet (Canada),5,"bad_website,stacked_coords,missing_description,missing_photo,missing_hours",http://mapof.it/518,unknown
b57ab3983dad,Bozeman Dharma Center,Other Buddhist Centers,5,"missing_phone,missing_website,missing_description,missing_photo,missing_hours",,unknown
8b0cdd0ac65b,Brampton Buddhist Mission Centre,BuddhaNet (Canada),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/133a,unknown
a53792cc3369,Bread Loaf Mountain Zen Community,"Zen, Chan, Son, & Thien,",4,"missing_phone,missing_description,missing_photo,missing_hours",https://www.gracebaptistmiddlebury.com/,unknown
8af420a6afee,Breathing Heart Sangha,BuddhaNet (United States of America),6,"missing_address,missing_phone,missing_website,missing_description,missing_photo,missing_hours",,unknown
e265ef119102,Brighton Serene Reflection Meditation Group,BuddhaNet (United Kingdom),5,"missing_address,missing_website,missing_description,missing_photo,missing_hours",,unknown
3b383d021c14,Bristol Kwan Um Zen Group,BuddhaNet (United Kingdom),3,"missing_description,missing_photo,missing_hours",https://oasischurchsouthampton.org/,unknown
e7226279a3e9,Brno Zen Group,BuddhaNet (Czech Republic),3,"missing_description,missing_photo,missing_hours",http://brno-ii.evangnet.cz,unknown
55ff21e7ceeb,Brooklyn Buddhist Association International Zen Dojo,BuddhaNet (United States of America),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/211,unknown
ec67fd03f09b,Brooklyn Zen Urban Temple,BuddhaNet (United States of America),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/21,unknown
be17149de844,Bruni Feist-Kramer Studien- u.Meditationskreis - Mettmann,BuddhaNet (Germany),4,"missing_phone,missing_description,missing_photo,missing_hours",https://www.katholisches-mettmann.de/,address
ed7a194b09cb,Buddh. Zentrum KTL,BuddhaNet (Austria),5,"missing_phone,bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Buddh,unknown
18e429c56ac4,Buddha Blessed Temple,Vietnamese Temples,5,"missing_phone,missing_website,missing_description,missing_photo,missing_hours",,unknown
520c708ddefd,Buddha Dhamma Centre,BuddhaNet (Malaysia),5,"bad_website,stacked_coords,missing_description,missing_photo,missing_hours",http://mapof.it/(Also,unknown
572fc52434d0,Buddha Dhamma Ramsi monastery,BuddhaNet (Finland),4,"missing_phone,missing_description,missing_photo,missing_hours",https://kuopio.metodistikirkko.net,unknown
8e0d3a9fdf70,Buddha Dhamma Temple,BuddhaNet (Taiwan),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Toawyaun,unknown
d935ca437e20,Buddha Dharma - OBF International,BuddhaNet (Slovenia),5,"missing_phone,bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Hajdose,unknown
3f8d1168b255,Buddha Foundation,BuddhaNet (India),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Himorapark,unknown
257c7942ecf5,Buddha Gate Monastery,Chinese Temple,5,"missing_phone,missing_website,missing_description,missing_photo,missing_hours",,unknown
8a89407134d2,Buddha Gaya Bana Vihara & Meditation Center,BuddhaNet (India),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Katorwa,unknown
7cc7e2637baa,Buddha Heart Sangha,BuddhaNet (United States of America),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Haydenville,unknown
62dd5ded233b,Buddha Heart Village,Vietnamese Temples,5,"missing_phone,missing_website,missing_description,missing_photo,missing_hours",,unknown
cfbd71358ccd,Buddha Jewel Monastery 佛寶寺,"Zen, Chan, Son, & Thien,",4,"missing_phone,missing_description,missing_photo,missing_hours",https://www.buddhajewel.org,unknown
65de361caeca,Buddha Maitreya Study Group,BuddhaNet (United States of America),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/1,unknown
ffef515deac1,Buddha Mind Monastery,"Zen, Chan, Son, & Thien,",5,"missing_phone,missing_website,missing_description,missing_photo,missing_hours",,unknown
de4800425428,Buddha Nature Club,BuddhaNet (United States of America),5,"missing_address,missing_website,missing_description,missing_photo,missing_hours",,unknown
ee5723060ac0,Buddha Raleigh Temple,"Thai, Burmese, Lao, Cambodian, and Sri Lankan Temple",5,"missing_phone,missing_website,missing_description,missing_photo,missing_hours",,unknown
c64e97fcbf45,Buddha Sasana Yeiktha,BuddhaNet (Canada),5,"missing_phone,bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/(International,unknown
f37210874530,Buddha Sasana Zentrum,BuddhaNet (Germany),6,"missing_phone,bad_website,stacked_coords,missing_description,missing_photo,missing_hours",http://mapof.it/13353,unknown
bcfa1bfdc5d0,Buddha Shanti Mission,BuddhaNet (India),4,"bad_website,missing_description,missing_photo,missing_hours","http://mapof.it/212,Bank",unknown
e3f104589d21,Buddha Shashana Shavok Sangha,BuddhaNet (Bangladesh),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/House,unknown
e7338fbd364d,Buddha Shikshan Prashikshan Samiti,BuddhaNet (India),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Moh,unknown
2d77ffd0dc08,Buddha Vihar - Lucknow,BuddhaNet (India),6,"missing_phone,bad_website,stacked_coords,missing_description,missing_photo,missing_hours",http://mapof.it/Risaldar,unknown
369ecb3df811,Buddha Vihara - New Delhi,BuddhaNet (India),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Mandir,unknown
db3cd10cff51,Buddha Vihara Temple,BuddhaNet (Australia),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/939,unknown
aaf09f7f03ad,Buddha's Light International Assocation (I.B.I.A Manchester),BuddhaNet (United Kingdom),4,"missing_phone,missing_description,missing_photo,missing_hours",http://www.masjidehidayah.co.uk/,unknown
1c3b95fab237,Buddhabharati,BuddhaNet (India),6,"missing_phone,bad_website,stacked_coords,missing_description,missing_photo,missing_hours",http://mapof.it/Mahananda,unknown
c9ca9aab3bfd,Buddhabhoomi Mahavihar Upasak Sangha,BuddhaNet (India),5,"bad_website,stacked_coords,missing_description,missing_photo,missing_hours",http://mapof.it/Buddhabhoomi,unknown
5653a5807511,Buddhabhoomi Mahavihar Upasak Sangha,BuddhaNet (India),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/168,unknown
7046557240f1,Buddhajayanti Bihar,BuddhaNet (India),5,"missing_phone,bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Nagrakata,unknown
9c3bc2bad52c,Buddhaloka - Thames Buddhist Center,BuddhaNet (New Zealand),5,"missing_phone,bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Above,unknown
46214cdbed6d,Buddhankur Foundation,BuddhaNet (India),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/B15,unknown
c8c19039f525,Buddhaovada Monastery,BuddhaNet (United States of America),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/814,unknown
09308df26291,Buddharatanaram Khmer Buddhist Temple,BuddhaNet (United States of America),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/18,unknown
8dcb0568689b,Buddhayana e.V. - IlmmÃ¼nster,BuddhaNet (Germany),7,"missing_phone,bad_website,stacked_coords,encoding_error,missing_description,missing_photo,missing_hours",http://mapof.it/85304,unknown
84216124b3c7,Buddhi Vihara,"Thai, Burmese, Lao, Cambodian, and Sri Lankan Temple",4,"missing_phone,missing_description,missing_photo,missing_hours",https://www.jewishclara.com/,unknown
f7dc7af9730d,Buddhismus in Berlin und Brandenburg (BUBB),BuddhaNet (Germany),7,"missing_phone,bad_website,stacked_coords,encoding_error,missing_description,missing_photo,missing_hours",http://mapof.it/10967,unknown
fce86e78b3ad,Buddhist Aid Foundation Bangladesh,BuddhaNet (Bangladesh),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Merul,unknown
7395d214cfe3,Buddhist Association (Christchurch),BuddhaNet (New Zealand),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/154b,unknown
0f6c59b8bd5d,Buddhist Association for Human Development,BuddhaNet (India),4,"bad_website,missing_description,missing_photo,missing_hours","http://mapof.it/92/21,Dr",unknown
6e7280c3a8e1,Buddhist Association of Arizona - Tu Vien Phuoc Tuong,BuddhaNet (United States of America),3,"missing_description,missing_photo,missing_hours",http://www.fcpc.org/,unknown
0a1cc1217420,Buddhist Association of Colorado,"Zen, Chan, Son, & Thien,",5,"missing_phone,missing_website,missing_description,missing_photo,missing_hours",,unknown
4076d25b2dbb,Buddhist Bon Meditation Group,BuddhaNet (Canada),4,"bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/253,unknown
77da81784f64,Buddhist Brotherhood Assembly,BuddhaNet (Bangladesh),5,"bad_website,stacked_coords,missing_description,missing_photo,missing_hours",http://mapof.it/Mannan,unknown
f3a9a52312df,Buddhist Center (Dharmodaya Pirivena),BuddhaNet (Sri Lanka),5,"missing_phone,bad_website,missing_description,missing_photo,missing_hours",http://mapof.it/Girandurukotte,unknown
